UID,Amount,Term,LoanPurpose,Success,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_WorstPaymentStatusActiveAccounts,EmploymentType_Employed - part time,EmploymentType_Retired,EmploymentType_Self employed,DebtRatio,AccountAgeRatio
2728147,1500,24,Other,0,129,9,6,4,0,2,1,2,62.67,2424,2424,7,False,False,False,1.6159999989226665,0.06976744131963224
2760270,12000,48,Car,1,242,1,21,13,2,0,2,8,115.24,161813,7929,0,False,False,False,13.484416665542964,0.004132231387883341
2766656,7500,48,Car,1,140,3,12,8,1,0,1,4,69.67,93854,3349,0,False,False,False,12.513866664998151,0.021428571275510205
2776763,17000,60,Car,0,187,2,31,9,5,0,3,22,70.03,65544,793,0,False,False,False,3.85552941153791,0.010695187108581887
2778179,5000,36,car,0,294,5,16,9,1,0,3,7,66.5,257596,30894,0,False,False,False,51.519199989696155,0.017006802663242167
2785143,17000,60,Car,0,34,4,4,4,0,0,3,0,12.0,0,0,0,False,False,False,0.0,0.11764705536332191
2799294,10000,60,Other,0,114,16,4,3,0,1,0,1,59.0,175,175,0,False,False,False,0.01749999999825,0.14035087596183443
2827047,3000,48,Other,0,187,1,12,9,0,2,4,3,64.75,16289,16289,7,False,False,False,5.429666664856778,0.005347593554290943
2830403,2000,24,Car,1,38,11,4,3,1,0,1,1,23.75,266,266,0,False,False,False,0.13299999993349998,0.289473676592798
2840329,15000,60,car,0,102,4,11,9,0,0,1,2,33.91,20325,20325,0,False,False,False,1.3549999999096667,0.0392156858900423
2840371,6500,48,Car,0,104,18,5,4,0,0,0,1,55.2,296,296,0,False,False,False,0.04553846153145562,0.1730769214127219
2840629,3000,12,Other,0,215,2,12,7,0,0,2,5,77.58,37609,2483,0,False,False,False,12.536333329154557,0.009302325538128719
2846148,7000,48,Car,1,199,4,11,8,0,0,3,3,69.73,124050,1186,0,True,False,False,17.721428568896936,0.020100502411555265
2852168,9500,60,Car,0,293,2,11,7,1,0,2,4,85.09,1289,1289,0,False,False,False,0.13568421051203325,0.006825938543256182
2854997,6500,48,Car,0,107,10,10,7,0,2,1,3,64.4,6087,6087,7,False,False,False,0.9364615383174674,0.09345794305179493
2855350,15000,60,Other,0,58,12,9,8,0,0,0,1,34.0,10933,10933,0,False,False,False,0.7288666666180755,0.20689654815695607
2859288,5000,24,Car,0,180,100,6,2,1,2,0,4,128.17,0,0,0,False,False,False,0.0,0.5555555524691358
2865606,6500,48,Car,0,86,5,7,6,0,1,2,1,34.43,2478,2478,7,False,False,False,0.38123076917211834,0.05813953420767984
2872479,12000,24,car,0,136,39,7,2,0,0,0,5,70.86,1039,1039,0,False,False,False,0.08658333332611805,0.28676470377378893
2872643,12500,60,Other,0,132,7,14,3,4,0,2,11,58.64,1167,1167,0,False,False,False,0.0933599999925312,0.05303030262855832
2874055,17000,60,Car,0,197,17,11,8,0,4,0,3,50.0,7976,7976,7,False,False,False,0.46917647056063666,0.0862944158056121
2874695,6500,48,Car,0,149,3,15,10,1,0,5,5,53.67,13062,13062,0,False,False,False,2.0095384612293015,0.020134228052790415
2875090,6500,48,New car,1,159,4,15,6,3,0,3,9,51.27,5617,5617,0,False,False,False,0.8641538460208994,0.02515723254618093
2878125,2000,12,Car,0,175,6,9,6,0,0,1,3,66.33,6305,6305,0,False,False,False,3.1524999984237496,0.03428571408979592
2882122,6500,48,car,0,137,12,5,5,0,0,0,0,68.2,15151,15151,0,False,False,False,2.3309230765644733,0.08759124023656029
2882646,4000,48,Car,0,67,9,5,3,0,0,1,2,32.6,2857,2857,0,False,False,False,0.7142499998214376,0.1343283562040544
2885204,6500,48,Car,0,109,1,27,18,2,3,8,9,34.85,7248,7248,7,True,False,False,1.1150769229053727,0.009174311842437506
2885727,6500,48,car,0,60,9,7,5,1,2,1,2,25.71,1104,1104,7,False,False,False,0.16984615382002366,0.14999999750000004
2885787,3000,24,Other,0,17,5,6,4,2,0,4,2,9.0,525,525,6,False,False,False,0.17499999994166668,0.2941176297577865
2886329,1000,24,Car,0,113,8,11,5,4,3,1,6,46.73,6568,6568,7,False,False,False,6.567999993432,0.07079645955047381
2887256,6500,48,New car,0,95,2,27,13,5,0,7,14,27.3,3315,3315,0,False,False,False,0.5099999999215384,0.02105263135734072
